date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,sold_quantity
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,16
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016173,Expert,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,E-Commerce,Direct,70016178,"Atliq e Store",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",17
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X","South Korea","Brick & Mortar",Distributor,80007195,Sage,94
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",43
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X","South Korea",E-Commerce,Retailer,90007197,Amazon,32
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",8
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022073,Control,35
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022075,BestBuy,44
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",16
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022078,Costco,11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022079,walmart,16
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Direct,70022085,"Atliq e Store",5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022074,Flipkart,27
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022081,Amazon,43
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022082,Amazon,27
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022083,Ebay,41
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",23
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",13
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008166,Sound,21
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,E-Commerce,Direct,70008170,"Atliq e Store",23
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Brazil,E-Commerce,Retailer,90027207,Amazon,7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023026,Relief,5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023027,Costco,6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023029,Staples,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023023,Amazon,9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023030,Amazon,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",China,"Brick & Mortar",Distributor,80001019,Neptune,6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",China,E-Commerce,Retailer,90001021,Taobao,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",10
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011186,Elite,10
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011187,"Chip 7",16
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011189,UniEuro,6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011190,"Media Markt",9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011191,Sorefoz,7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,E-Commerce,Direct,70011194,"Atliq e Store",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Germany,"Brick & Mortar",Direct,70012042,"AltiQ Exclusive",0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Germany,"Brick & Mortar",Retailer,90012033,Digimarket,0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Germany,"Brick & Mortar",Retailer,90012034,Otto,0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Germany,"Brick & Mortar",Retailer,90012035,Notebillig,0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Germany,"Brick & Mortar",Retailer,90012037,Saturn,0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Germany,"Brick & Mortar",Retailer,90012038,Expert,0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Germany,"Brick & Mortar",Retailer,90012039,"Currys (Dixons Carphone)",0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Germany,E-Commerce,Direct,70012043,"Atliq e Store",0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Germany,E-Commerce,Retailer,90012041,Amazon,0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",17
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",16
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002002,Croma,18
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002003,Ezone,85
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002005,Lotus,72
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002006,Viveks,34
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002007,Girias,18
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",79
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,32
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002014,Expression,81
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002015,Propel,55
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,E-Commerce,Direct,70002018,"Atliq e Store",75
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002009,Flipkart,75
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002010,Ebay,89
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",26
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",17
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013117,Euronics,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013123,Expert,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,E-Commerce,Direct,70013126,"Atliq e Store",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",10
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,42
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,47
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016173,Expert,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Poland,E-Commerce,Direct,70016178,"Atliq e Store",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",14
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X","South Korea","Brick & Mortar",Distributor,80007195,Sage,178
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",30
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X","South Korea",E-Commerce,Retailer,90007197,Amazon,11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",22
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022073,Control,17
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022075,BestBuy,9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",34
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022078,Costco,45
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022079,walmart,25
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,E-Commerce,Direct,70022085,"Atliq e Store",6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022074,Flipkart,56
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022081,Amazon,64
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022082,Amazon,11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022083,Ebay,13
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",8
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",21
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008166,Sound,9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,16
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Australia,E-Commerce,Direct,70008170,"Atliq e Store",21
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Brazil,E-Commerce,Retailer,90027207,Amazon,12
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023026,Relief,6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023027,Costco,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023029,Staples,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023023,Amazon,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023030,Amazon,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",China,"Brick & Mortar",Distributor,80001019,Neptune,17
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",China,E-Commerce,Retailer,90001021,Taobao,4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",6
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011186,Elite,16
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011187,"Chip 7",11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011189,UniEuro,13
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011190,"Media Markt",8
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011191,Sorefoz,5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,E-Commerce,Direct,70011194,"Atliq e Store",13
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Germany,"Brick & Mortar",Direct,70012042,"AltiQ Exclusive",0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Germany,"Brick & Mortar",Retailer,90012033,Digimarket,0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Germany,"Brick & Mortar",Retailer,90012034,Otto,0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Germany,"Brick & Mortar",Retailer,90012035,Notebillig,0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Germany,"Brick & Mortar",Retailer,90012037,Saturn,0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Germany,"Brick & Mortar",Retailer,90012038,Expert,0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Germany,"Brick & Mortar",Retailer,90012039,"Currys (Dixons Carphone)",0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Germany,E-Commerce,Direct,70012043,"Atliq e Store",0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Germany,E-Commerce,Retailer,90012041,Amazon,0
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",25
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",12
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002002,Croma,9
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002003,Ezone,70
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002005,Lotus,19
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002006,Viveks,44
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002007,Girias,61
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",93
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,87
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002014,Expression,34
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002015,Propel,72
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,E-Commerce,Direct,70002018,"Atliq e Store",88
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002009,Flipkart,36
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002010,Ebay,49
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",24
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",12
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013117,Euronics,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",4
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013123,Expert,3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Italy,E-Commerce,Direct,70013126,"Atliq e Store",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",3
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,13
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,34
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,10
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",10
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016173,Expert,1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",1
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",2
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",7
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X","South Korea","Brick & Mortar",Distributor,80007195,Sage,89
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",11
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X","South Korea",E-Commerce,Retailer,90007197,Amazon,44
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",29
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022073,Control,31
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022075,BestBuy,5
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",27
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022078,Costco,31
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022079,walmart,10
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,E-Commerce,Direct,70022085,"Atliq e Store",13
"2017-09-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022074,Flipkart,11
